Player,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Jerryd Bayless,POR,POR vs. GSW,04/14/2010,2009-10,L,30,12,4,13,30.8,2,5,40.0,2,2,100,0,2,2,9,0,0,3,5,0
Chris Hunter,GSW,GSW @ POR,04/14/2010,2009-10,W,5,0,0,2,0.0,0,0,-,0,0,-,0,0,0,1,0,1,0,1,-3
Rudy Fernandez,POR,POR vs. GSW,04/14/2010,2009-10,L,31,8,3,9,33.3,2,7,28.6,0,0,-,1,1,2,9,0,0,1,0,2
Jeff Ayres,POR,POR vs. GSW,04/14/2010,2009-10,L,29,23,11,15,73.3,0,0,-,1,1,100,2,2,4,1,2,1,1,3,-13
Dante Cunningham,POR,POR vs. GSW,04/14/2010,2009-10,L,29,13,6,11,54.5,0,0,-,1,1,100,3,8,11,1,0,1,1,2,-3
Andre Miller,POR,POR vs. GSW,04/14/2010,2009-10,L,9,6,1,1,100,0,0,-,4,4,100,1,1,2,2,0,0,1,0,-2
Devean George,GSW,GSW @ POR,04/14/2010,2009-10,W,42,16,6,15,40.0,4,10,40.0,0,0,-,1,7,8,3,4,0,1,6,10
Michael Beasley,MIA,MIA vs. NJN,04/14/2010,2009-10,W,35,25,10,24,41.7,0,0,-,5,5,100,4,9,13,2,2,3,5,6,4
Quentin Richardson,MIA,MIA vs. NJN,04/14/2010,2009-10,W,24,8,3,7,42.9,1,3,33.3,1,2,50.0,2,3,5,2,1,1,2,1,8
Devin Harris,NJN,NJN @ MIA,04/14/2010,2009-10,L,32,10,4,12,33.3,1,5,20.0,1,1,100,0,4,4,3,0,0,3,1,-11
Chris Quinn,NJN,NJN @ MIA,04/14/2010,2009-10,L,30,5,2,7,28.6,1,3,33.3,0,0,-,1,6,7,2,0,0,0,1,3
Terrence Williams,NJN,NJN @ MIA,04/14/2010,2009-10,L,28,2,0,4,0.0,0,1,0.0,2,2,100,0,5,5,3,1,0,2,1,-4
Mario Chalmers,MIA,MIA vs. NJN,04/14/2010,2009-10,W,42,15,6,15,40.0,3,9,33.3,0,0,-,1,1,2,7,1,0,2,4,1
Chris Douglas-Roberts,NJN,NJN @ MIA,04/14/2010,2009-10,L,33,9,4,7,57.1,0,0,-,1,2,50.0,0,3,3,1,0,0,4,1,-8
Yi Jianlian,NJN,NJN @ MIA,04/14/2010,2009-10,L,50,23,7,17,41.2,0,2,0.0,9,11,81.8,6,9,15,0,0,2,3,5,-3
Josh Boone,NJN,NJN @ MIA,04/14/2010,2009-10,L,24,8,4,5,80.0,0,0,-,0,4,0.0,4,3,7,1,1,2,0,3,6
Jamaal Magloire,MIA,MIA vs. NJN,04/14/2010,2009-10,W,19,5,2,4,50.0,0,0,-,1,3,33.3,1,5,6,0,1,0,1,2,3
Brook Lopez,NJN,NJN @ MIA,04/14/2010,2009-10,L,43,12,3,12,25.0,0,0,-,6,8,75.0,2,5,7,0,0,1,6,2,-19
Dorell Wright,MIA,MIA vs. NJN,04/14/2010,2009-10,W,33,11,5,13,38.5,1,4,25.0,0,0,-,0,3,3,1,0,1,1,4,-3
James Jones,MIA,MIA vs. NJN,04/14/2010,2009-10,W,36,11,3,10,30.0,2,7,28.6,3,3,100,0,5,5,0,2,0,0,0,6
Courtney Lee,NJN,NJN @ MIA,04/14/2010,2009-10,L,51,17,5,16,31.3,3,8,37.5,4,4,100,2,4,6,2,1,0,1,1,-4
Yakhouba Diawara,MIA,MIA vs. NJN,04/14/2010,2009-10,W,5,3,1,2,50.0,1,2,50.0,0,0,-,0,1,1,0,0,0,0,0,8
Shavlik Randolph,MIA,MIA vs. NJN,04/14/2010,2009-10,W,23,8,4,8,50.0,0,0,-,0,0,-,4,2,6,0,1,0,1,4,4
Carlos Arroyo,MIA,MIA vs. NJN,04/14/2010,2009-10,W,33,8,3,9,33.3,0,1,0.0,2,3,66.7,0,2,2,3,0,0,2,1,4
Joel Anthony,MIA,MIA vs. NJN,04/14/2010,2009-10,W,39,0,0,1,0.0,0,0,-,0,0,-,3,3,6,0,2,3,0,4,5
Jermaine Taylor,HOU,HOU vs. NOH,04/14/2010,2009-10,L,6,3,1,2,50.0,0,1,0.0,1,2,50.0,0,1,1,1,0,0,0,0,-3
David West,NOH,NOH @ HOU,04/14/2010,2009-10,W,43,35,16,20,80.0,0,0,-,3,3,100,0,10,10,6,1,1,5,2,15
Darius Songaila,NOH,NOH @ HOU,04/14/2010,2009-10,W,19,2,1,8,12.5,0,0,-,0,0,-,0,2,2,0,0,1,1,2,-5
Julian Wright,NOH,NOH @ HOU,04/14/2010,2009-10,W,15,5,2,2,100,0,0,-,1,2,50.0,1,1,2,1,0,0,0,1,-6
Jordan Hill,HOU,HOU vs. NOH,04/14/2010,2009-10,L,7,3,1,2,50.0,0,0,-,1,4,25.0,1,0,1,0,1,0,1,3,-4
Kyle Lowry,HOU,HOU vs. NOH,04/14/2010,2009-10,L,20,4,2,6,33.3,0,1,0.0,0,0,-,1,1,2,7,3,0,0,3,-6
Aaron Brooks,HOU,HOU vs. NOH,04/14/2010,2009-10,L,28,12,5,10,50.0,2,3,66.7,0,0,-,0,2,2,3,0,1,2,2,-2
Trevor Ariza,HOU,HOU vs. NOH,04/14/2010,2009-10,L,38,26,11,18,61.1,3,7,42.9,1,4,25.0,2,8,10,10,0,2,3,0,2
Marcus Thornton,NOH,NOH @ HOU,04/14/2010,2009-10,W,32,20,8,12,66.7,2,3,66.7,2,3,66.7,0,1,1,6,2,0,1,4,16
Aaron Gray,NOH,NOH @ HOU,04/14/2010,2009-10,W,8,4,2,3,66.7,0,0,-,0,0,-,1,1,2,0,0,0,0,2,1
Emeka Okafor,NOH,NOH @ HOU,04/14/2010,2009-10,W,28,8,3,4,75.0,0,0,-,2,4,50.0,3,6,9,2,1,0,3,3,4
Jared Jeffries,HOU,HOU vs. NOH,04/14/2010,2009-10,L,15,6,3,6,50.0,0,0,-,0,0,-,2,0,2,1,0,1,1,2,-5
Kevin Martin,HOU,HOU vs. NOH,04/14/2010,2009-10,L,38,24,8,14,57.1,1,3,33.3,7,8,87.5,0,4,4,2,2,0,2,2,-4
Chase Budinger,HOU,HOU vs. NOH,04/14/2010,2009-10,L,14,8,4,11,36.4,0,4,0.0,0,0,-,2,0,2,2,0,0,1,0,-11
Darren Collison,NOH,NOH @ HOU,04/14/2010,2009-10,W,46,26,11,17,64.7,2,4,50.0,2,2,100,0,2,2,11,0,0,4,0,7
Luis Scola,HOU,HOU vs. NOH,04/14/2010,2009-10,L,36,15,6,12,50.0,0,0,-,3,5,60.0,1,4,5,4,0,0,0,4,-7
Chuck Hayes,HOU,HOU vs. NOH,04/14/2010,2009-10,L,38,14,6,6,100,0,0,-,2,2,100,0,3,3,1,2,2,0,3,0
James Posey,NOH,NOH @ HOU,04/14/2010,2009-10,W,24,10,3,7,42.9,2,5,40.0,2,2,100,0,5,5,1,2,0,0,0,0
Morris Peterson,NOH,NOH @ HOU,04/14/2010,2009-10,W,24,13,5,7,71.4,3,3,100,0,0,-,0,4,4,1,0,0,0,3,8
Andre Iguodala,PHI,PHI @ ORL,04/14/2010,2009-10,L,31,9,3,8,37.5,1,2,50.0,2,2,100,0,2,2,4,1,0,2,1,-20
Mickael Pietrus,ORL,ORL vs. PHI,04/14/2010,2009-10,W,24,9,4,9,44.4,1,4,25.0,0,0,-,0,0,0,1,0,0,1,1,-13
Lou Williams,PHI,PHI @ ORL,04/14/2010,2009-10,L,27,10,3,7,42.9,1,5,20.0,3,4,75.0,0,1,1,9,1,0,1,1,0
JJ Redick,ORL,ORL vs. PHI,04/14/2010,2009-10,W,23,7,3,6,50.0,1,2,50.0,0,0,-,0,1,1,2,0,0,0,2,-16
Anthony Johnson,ORL,ORL vs. PHI,04/14/2010,2009-10,W,5,0,0,0,-,0,0,-,0,0,-,0,1,1,1,0,0,0,1,-8
Vince Carter,ORL,ORL vs. PHI,04/14/2010,2009-10,W,25,17,6,8,75.0,4,5,80.0,1,1,100,1,2,3,6,0,0,0,1,30
Elton Brand,PHI,PHI @ ORL,04/14/2010,2009-10,L,16,9,3,6,50.0,0,0,-,3,4,75.0,1,2,3,0,1,1,0,3,-17
Brandon Bass,ORL,ORL vs. PHI,04/14/2010,2009-10,W,11,10,4,5,80.0,0,0,-,2,2,100,0,0,0,0,0,0,1,2,-5
Jameer Nelson,ORL,ORL vs. PHI,04/14/2010,2009-10,W,26,21,9,13,69.2,3,5,60.0,0,0,-,0,3,3,4,1,0,2,1,19
Dwight Howard,ORL,ORL vs. PHI,04/14/2010,2009-10,W,29,15,6,8,75.0,0,0,-,3,5,60.0,1,11,12,2,0,1,3,4,32
Ryan Anderson,ORL,ORL vs. PHI,04/14/2010,2009-10,W,11,9,4,7,57.1,1,2,50.0,0,0,-,1,2,3,0,0,0,1,2,-9
Jason Williams,ORL,ORL vs. PHI,04/14/2010,2009-10,W,18,0,0,2,0.0,0,1,0.0,0,0,-,0,1,1,1,1,0,2,2,3
Jason Smith,PHI,PHI @ ORL,04/14/2010,2009-10,L,9,0,0,1,0.0,0,0,-,0,0,-,0,1,1,1,0,0,0,0,-2
Willie Green,PHI,PHI @ ORL,04/14/2010,2009-10,L,18,11,5,7,71.4,1,1,100,0,0,-,0,2,2,3,0,0,0,1,4
Rashard Lewis,ORL,ORL vs. PHI,04/14/2010,2009-10,W,28,9,2,8,25.0,1,5,20.0,4,6,66.7,0,4,4,2,1,0,0,1,17
Matt Barnes,ORL,ORL vs. PHI,04/14/2010,2009-10,W,25,12,6,10,60.0,0,1,0.0,0,0,-,3,2,5,2,1,0,1,0,27
Jrue Holiday,PHI,PHI @ ORL,04/14/2010,2009-10,L,22,7,3,9,33.3,0,2,0.0,1,2,50.0,1,1,2,3,1,0,3,0,-18
Samuel Dalembert,PHI,PHI @ ORL,04/14/2010,2009-10,L,23,12,6,9,66.7,0,0,-,0,0,-,2,3,5,1,1,0,0,3,-21
Rodney Carney,PHI,PHI @ ORL,04/14/2010,2009-10,L,23,11,4,7,57.1,0,1,0.0,3,5,60.0,0,2,2,0,0,2,1,2,16
Jodie Meeks,PHI,PHI @ ORL,04/14/2010,2009-10,L,25,9,3,7,42.9,1,4,25.0,2,2,100,1,4,5,1,0,0,0,1,10
Marcin Gortat,ORL,ORL vs. PHI,04/14/2010,2009-10,W,16,16,5,6,83.3,0,0,-,6,6,100,2,4,6,0,0,1,1,1,-7
Jason Kapono,PHI,PHI @ ORL,04/14/2010,2009-10,L,22,10,4,8,50.0,2,4,50.0,0,0,-,0,0,0,1,0,0,1,0,-23
Marreese Speights,PHI,PHI @ ORL,04/14/2010,2009-10,L,23,23,9,14,64.3,0,0,-,5,5,100,4,4,8,0,1,2,0,5,1
Sasha Vujacic,LAL,LAL @ LAC,04/14/2010,2009-10,L,15,8,3,7,42.9,0,0,-,2,2,100,0,1,1,0,1,0,0,0,-2
Lamar Odom,LAL,LAL @ LAC,04/14/2010,2009-10,L,31,21,7,12,58.3,0,1,0.0,7,9,77.8,3,5,8,2,0,1,2,5,-12
Jordan Farmar,LAL,LAL @ LAC,04/14/2010,2009-10,L,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0
DJ Mbenga,LAL,LAL @ LAC,04/14/2010,2009-10,L,21,5,2,8,25.0,0,0,-,1,2,50.0,0,5,5,0,0,0,1,4,-9
Pau Gasol,LAL,LAL @ LAC,04/14/2010,2009-10,L,28,18,7,14,50.0,0,0,-,4,6,66.7,7,10,17,2,1,1,1,1,-7
DeAndre Jordan,LAC,LAC vs. LAL,04/14/2010,2009-10,W,32,12,5,6,83.3,0,0,-,2,2,100,2,7,9,0,1,1,2,5,20
Luke Walton,LAL,LAL @ LAC,04/14/2010,2009-10,L,18,2,1,4,25.0,0,1,0.0,0,0,-,0,1,1,6,0,0,1,0,-16
Travis Outlaw,LAC,LAC vs. LAL,04/14/2010,2009-10,W,32,14,6,14,42.9,1,3,33.3,1,2,50.0,4,6,10,2,2,1,1,2,12
Mardy Collins,LAC,LAC vs. LAL,04/14/2010,2009-10,W,20,4,2,6,33.3,0,0,-,0,1,0.0,0,3,3,6,0,0,1,3,2
Rasual Butler,LAC,LAC vs. LAL,04/14/2010,2009-10,W,33,10,4,10,40.0,2,6,33.3,0,0,-,1,1,2,6,1,0,2,0,12
Steve Novak,LAC,LAC vs. LAL,04/14/2010,2009-10,W,17,10,4,9,44.4,2,7,28.6,0,0,-,0,1,1,0,1,0,0,0,4
Steve Blake,LAC,LAC vs. LAL,04/14/2010,2009-10,W,42,23,8,12,66.7,4,6,66.7,3,4,75.0,0,10,10,11,2,0,4,3,22
Bobby Brown,LAC,LAC vs. LAL,04/14/2010,2009-10,W,2,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,1,-4
Craig Smith,LAC,LAC vs. LAL,04/14/2010,2009-10,W,29,12,5,9,55.6,0,1,0.0,2,2,100,1,5,6,4,1,0,1,5,7
Metta World Peace,LAL,LAL @ LAC,04/14/2010,2009-10,L,16,2,1,7,14.3,0,1,0.0,0,0,-,1,2,3,2,0,0,1,1,5
Chris Kaman,LAC,LAC vs. LAL,04/14/2010,2009-10,W,36,22,8,16,50.0,0,0,-,6,8,75.0,1,6,7,2,1,5,1,2,5
Adam Morrison,LAL,LAL @ LAC,04/14/2010,2009-10,L,16,2,1,4,25.0,0,0,-,0,0,-,0,0,0,0,0,0,2,0,-5
Shannon Brown,LAL,LAL @ LAC,04/14/2010,2009-10,L,39,18,7,16,43.8,1,4,25.0,3,4,75.0,1,4,5,3,0,0,1,2,-10
Derek Fisher,LAL,LAL @ LAC,04/14/2010,2009-10,L,30,8,2,7,28.6,2,3,66.7,2,2,100,0,0,0,1,0,0,2,2,-17
Josh Powell,LAL,LAL @ LAC,04/14/2010,2009-10,L,27,7,3,7,42.9,1,1,100,0,3,0.0,4,5,9,4,1,0,3,1,-7
Royal Ivey,MIL,MIL @ BOS,04/14/2010,2009-10,W,8,2,1,2,50.0,0,0,-,0,0,-,0,0,0,1,2,0,0,0,-10
Kurt Thomas,MIL,MIL @ BOS,04/14/2010,2009-10,W,22,0,0,4,0.0,0,0,-,0,0,-,2,4,6,1,2,0,2,3,-9
Dan Gadzuric,MIL,MIL @ BOS,04/14/2010,2009-10,W,26,14,7,12,58.3,0,0,-,0,1,0.0,4,5,9,1,2,0,0,5,21
Jerry Stackhouse,MIL,MIL @ BOS,04/14/2010,2009-10,W,28,17,7,11,63.6,3,5,60.0,0,2,0.0,0,5,5,4,0,0,1,1,9
Marquis Daniels,BOS,BOS vs. MIL,04/14/2010,2009-10,L,31,13,6,9,66.7,1,2,50.0,0,1,0.0,2,3,5,2,0,0,0,4,-5
Ersan Ilyasova,MIL,MIL @ BOS,04/14/2010,2009-10,W,18,15,5,7,71.4,2,3,66.7,3,4,75.0,0,3,3,0,0,1,0,2,23
Brian Scalabrine,BOS,BOS vs. MIL,04/14/2010,2009-10,L,30,5,2,5,40.0,1,2,50.0,0,0,-,0,2,2,0,0,0,2,1,-16
Michael Finley,BOS,BOS vs. MIL,04/14/2010,2009-10,L,27,8,3,7,42.9,2,3,66.7,0,0,-,0,0,0,1,1,0,0,1,0
Nate Robinson,BOS,BOS vs. MIL,04/14/2010,2009-10,L,21,12,4,13,30.8,2,7,28.6,2,2,100,0,4,4,0,0,0,0,4,-11
Luke Ridnour,MIL,MIL @ BOS,04/14/2010,2009-10,W,26,17,6,6,100,3,3,100,2,2,100,0,2,2,8,0,0,1,2,24
Shelden Williams,BOS,BOS vs. MIL,04/14/2010,2009-10,L,28,12,3,6,50.0,0,0,-,6,6,100,1,3,4,1,2,3,0,2,-1
Rasheed Wallace,BOS,BOS vs. MIL,04/14/2010,2009-10,L,29,9,4,9,44.4,1,4,25.0,0,0,-,1,5,6,1,0,0,0,3,1
John Salmons,MIL,MIL @ BOS,04/14/2010,2009-10,W,22,12,2,7,28.6,0,2,0.0,8,8,100,0,1,1,2,0,0,1,0,2
Darnell Jackson,MIL,MIL @ BOS,04/14/2010,2009-10,W,8,2,1,5,20.0,0,1,0.0,0,0,-,1,1,2,0,0,0,0,2,-3
Brandon Jennings,MIL,MIL @ BOS,04/14/2010,2009-10,W,17,9,4,8,50.0,1,3,33.3,0,0,-,1,0,1,2,0,0,1,4,-8
Oliver Lafayette,BOS,BOS vs. MIL,04/14/2010,2009-10,L,22,7,3,6,50.0,1,2,50.0,0,0,-,1,3,4,2,0,0,1,0,-9
Rajon Rondo,BOS,BOS vs. MIL,04/14/2010,2009-10,L,32,21,7,14,50.0,0,2,0.0,7,12,58.3,2,4,6,15,1,0,4,1,-4
Glen Davis,BOS,BOS vs. MIL,04/14/2010,2009-10,L,20,8,4,7,57.1,0,0,-,0,0,-,0,3,3,1,0,0,1,6,-10
Charlie Bell,MIL,MIL @ BOS,04/14/2010,2009-10,W,24,2,1,7,14.3,0,5,0.0,0,0,-,0,4,4,0,0,0,1,1,13
Carlos Delfino,MIL,MIL @ BOS,04/14/2010,2009-10,W,19,9,3,5,60.0,1,3,33.3,2,2,100,1,4,5,3,0,1,0,0,3
Luc Mbah a Moute,MIL,MIL @ BOS,04/14/2010,2009-10,W,22,7,3,5,60.0,0,1,0.0,1,5,20.0,2,1,3,3,0,0,0,0,-10
Nene,DEN,DEN @ PHX,04/13/2010,2009-10,L,19,8,4,6,66.7,0,0,-,0,0,-,1,3,4,1,0,0,1,3,-20
Goran Dragic,PHX,PHX vs. DEN,04/13/2010,2009-10,W,19,8,2,3,66.7,2,2,100,2,4,50.0,0,3,3,5,1,0,1,2,0
Jarron Collins,PHX,PHX vs. DEN,04/13/2010,2009-10,W,10,4,1,2,50.0,0,0,-,2,3,66.7,2,1,3,0,0,0,2,3,7
Renaldo Balkman,DEN,DEN @ PHX,04/13/2010,2009-10,L,7,0,0,3,0.0,0,1,0.0,0,0,-,1,2,3,2,0,0,0,0,2
Kenyon Martin,DEN,DEN @ PHX,04/13/2010,2009-10,L,19,4,2,6,33.3,0,0,-,0,0,-,3,0,3,0,0,1,0,3,-12
Anthony Carter,DEN,DEN @ PHX,04/13/2010,2009-10,L,16,6,3,5,60.0,0,1,0.0,0,0,-,0,1,1,1,1,1,1,3,2
Malik Allen,DEN,DEN @ PHX,04/13/2010,2009-10,L,6,0,0,2,0.0,0,0,-,0,0,-,1,1,2,0,0,1,0,1,-2
Grant Hill,PHX,PHX vs. DEN,04/13/2010,2009-10,W,25,6,2,5,40.0,0,0,-,2,2,100,1,4,5,0,0,0,2,2,15
Jason Richardson,PHX,PHX vs. DEN,04/13/2010,2009-10,W,31,14,5,8,62.5,2,4,50.0,2,4,50.0,2,5,7,1,0,1,0,0,22
Jared Dudley,PHX,PHX vs. DEN,04/13/2010,2009-10,W,23,11,4,7,57.1,3,4,75.0,0,2,0.0,0,3,3,1,0,0,2,2,2
Carmelo Anthony,DEN,DEN @ PHX,04/13/2010,2009-10,L,39,29,13,28,46.4,1,2,50.0,2,4,50.0,2,4,6,2,2,0,1,4,-18
Johan Petro,DEN,DEN @ PHX,04/13/2010,2009-10,L,14,4,2,3,66.7,0,0,-,0,0,-,0,3,3,0,0,0,0,1,1
Lou Amundson,PHX,PHX vs. DEN,04/13/2010,2009-10,W,19,10,5,7,71.4,0,0,-,0,0,-,0,4,4,0,1,1,0,4,4
Chris Andersen,DEN,DEN @ PHX,04/13/2010,2009-10,L,12,3,1,1,100,0,0,-,1,3,33.3,1,2,3,0,0,0,0,3,0
JR Smith,DEN,DEN @ PHX,04/13/2010,2009-10,L,20,11,4,13,30.8,3,8,37.5,0,0,-,1,1,2,1,2,0,0,3,-5
Earl Clark,PHX,PHX vs. DEN,04/13/2010,2009-10,W,12,5,2,5,40.0,0,0,-,1,2,50.0,3,1,4,1,0,0,0,0,11
Ty Lawson,DEN,DEN @ PHX,04/13/2010,2009-10,L,25,13,5,9,55.6,1,2,50.0,2,3,66.7,0,1,1,5,1,0,1,2,1
Channing Frye,PHX,PHX vs. DEN,04/13/2010,2009-10,W,27,12,4,6,66.7,4,5,80.0,0,0,-,1,7,8,0,0,2,0,4,7
Arron Afflalo,DEN,DEN @ PHX,04/13/2010,2009-10,L,30,7,2,8,25.0,0,1,0.0,3,5,60.0,2,1,3,3,1,2,0,3,-14
Dwayne Jones,PHX,PHX vs. DEN,04/13/2010,2009-10,W,6,0,0,0,-,0,0,-,0,0,-,0,2,2,0,0,0,0,0,-2
Leandro Barbosa,PHX,PHX vs. DEN,04/13/2010,2009-10,W,12,9,2,7,28.6,2,4,50.0,3,3,100,2,0,2,3,0,2,1,1,3
Chauncey Billups,DEN,DEN @ PHX,04/13/2010,2009-10,L,33,16,5,13,38.5,1,6,16.7,5,6,83.3,0,3,3,0,0,0,2,0,-20
Amar'e Stoudemire,PHX,PHX vs. DEN,04/13/2010,2009-10,W,27,26,10,16,62.5,0,0,-,6,9,66.7,3,5,8,2,1,1,1,2,19
Steve Nash,PHX,PHX vs. DEN,04/13/2010,2009-10,W,29,18,6,14,42.9,1,5,20.0,5,5,100,0,3,3,10,0,0,2,2,22
Michael Finley,BOS,BOS @ CHI,04/13/2010,2009-10,L,13,0,0,3,0.0,0,2,0.0,0,0,-,0,1,1,2,0,0,0,0,-4
Joakim Noah,CHI,CHI vs. BOS,04/13/2010,2009-10,W,46,9,3,7,42.9,0,0,-,3,7,42.9,3,13,16,2,0,3,2,4,6
Jannero Pargo,CHI,CHI vs. BOS,04/13/2010,2009-10,W,9,2,1,3,33.3,0,1,0.0,0,0,-,0,0,0,1,0,0,1,0,-1
Marquis Daniels,BOS,BOS @ CHI,04/13/2010,2009-10,L,16,7,3,8,37.5,0,0,-,1,2,50.0,0,3,3,0,0,0,0,2,-5
Kirk Hinrich,CHI,CHI vs. BOS,04/13/2010,2009-10,W,42,30,11,20,55.0,4,7,57.1,4,5,80.0,0,4,4,5,1,0,1,2,5
Ray Allen,BOS,BOS @ CHI,04/13/2010,2009-10,L,36,25,8,14,57.1,4,7,57.1,5,6,83.3,0,3,3,0,1,0,2,3,1
Taj Gibson,CHI,CHI vs. BOS,04/13/2010,2009-10,W,24,6,3,8,37.5,0,0,-,0,0,-,2,2,4,1,0,0,0,4,-1
Paul Pierce,BOS,BOS @ CHI,04/13/2010,2009-10,L,33,28,12,17,70.6,0,1,0.0,4,4,100,0,2,2,2,0,0,0,3,-5
Kevin Garnett,BOS,BOS @ CHI,04/13/2010,2009-10,L,28,14,5,12,41.7,0,0,-,4,5,80.0,2,7,9,2,2,0,1,2,5
Flip Murray,CHI,CHI vs. BOS,04/13/2010,2009-10,W,4,0,0,2,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,1,-7
Luol Deng,CHI,CHI vs. BOS,04/13/2010,2009-10,W,44,7,3,10,30.0,1,1,100,0,2,0.0,1,11,12,3,0,0,0,3,15
Brad Miller,CHI,CHI vs. BOS,04/13/2010,2009-10,W,21,8,4,9,44.4,0,2,0.0,0,0,-,3,3,6,3,0,0,2,5,16
Kendrick Perkins,BOS,BOS @ CHI,04/13/2010,2009-10,L,27,2,1,3,33.3,0,0,-,0,3,0.0,4,7,11,2,0,1,1,1,-2
Derrick Rose,CHI,CHI vs. BOS,04/13/2010,2009-10,W,46,39,15,22,68.2,0,0,-,9,10,90.0,2,3,5,7,0,3,2,2,12
Glen Davis,BOS,BOS @ CHI,04/13/2010,2009-10,L,18,6,1,3,33.3,0,0,-,4,4,100,0,1,1,1,0,1,3,4,-10
Rajon Rondo,BOS,BOS @ CHI,04/13/2010,2009-10,L,37,4,2,10,20.0,0,1,0.0,0,0,-,0,3,3,6,0,0,0,5,-8
Rasheed Wallace,BOS,BOS @ CHI,04/13/2010,2009-10,L,18,2,1,7,14.3,0,2,0.0,0,0,-,1,5,6,1,0,1,1,2,-10
Nate Robinson,BOS,BOS @ CHI,04/13/2010,2009-10,L,13,5,2,3,66.7,1,2,50.0,0,0,-,1,0,1,2,1,0,1,2,-2
Hakim Warrick,CHI,CHI vs. BOS,04/13/2010,2009-10,W,5,0,0,2,0.0,0,0,-,0,0,-,0,2,2,0,0,0,0,0,-5
Shannon Brown,LAL,LAL vs. SAC,04/13/2010,2009-10,W,42,24,10,19,52.6,3,7,42.9,1,1,100,0,3,3,3,1,1,0,2,9
Donte Greene,SAC,SAC @ LAL,04/13/2010,2009-10,L,22,7,3,9,33.3,0,3,0.0,1,2,50.0,2,2,4,0,0,1,0,1,-19
Pau Gasol,LAL,LAL vs. SAC,04/13/2010,2009-10,W,32,28,12,15,80.0,0,0,-,4,5,80.0,2,6,8,3,0,1,5,3,5
Derek Fisher,LAL,LAL vs. SAC,04/13/2010,2009-10,W,18,6,2,3,66.7,0,0,-,2,2,100,0,0,0,2,0,0,2,0,3
Beno Udrih,SAC,SAC @ LAL,04/13/2010,2009-10,L,45,21,8,14,57.1,1,3,33.3,4,4,100,1,1,2,11,2,0,0,2,-7
Metta World Peace,LAL,LAL vs. SAC,04/13/2010,2009-10,W,26,2,1,7,14.3,0,3,0.0,0,0,-,0,3,3,5,0,0,2,2,14
Lamar Odom,LAL,LAL vs. SAC,04/13/2010,2009-10,W,35,5,1,4,25.0,0,1,0.0,3,4,75.0,2,8,10,4,0,1,5,1,-5
Francisco Garcia,SAC,SAC @ LAL,04/13/2010,2009-10,L,25,15,7,10,70.0,1,1,100,0,0,-,0,3,3,4,1,0,0,2,-2
Jordan Farmar,LAL,LAL vs. SAC,04/13/2010,2009-10,W,6,4,1,3,33.3,1,1,100,1,2,50.0,0,0,0,1,0,0,0,0,0
Sasha Vujacic,LAL,LAL vs. SAC,04/13/2010,2009-10,W,26,13,5,9,55.6,1,3,33.3,2,2,100,4,2,6,2,1,0,1,2,4
Adam Morrison,LAL,LAL vs. SAC,04/13/2010,2009-10,W,6,3,1,2,50.0,1,2,50.0,0,0,-,1,1,2,1,0,0,0,1,-1
Josh Powell,LAL,LAL vs. SAC,04/13/2010,2009-10,W,10,5,1,3,33.3,0,0,-,3,4,75.0,0,0,0,0,0,0,0,1,-1
Andres Nocioni,SAC,SAC @ LAL,04/13/2010,2009-10,L,17,8,3,7,42.9,2,4,50.0,0,0,-,1,1,2,0,3,1,3,2,7
Carl Landry,SAC,SAC @ LAL,04/13/2010,2009-10,L,34,10,4,9,44.4,1,1,100,1,4,25.0,0,4,4,2,1,1,3,3,0
Omri Casspi,SAC,SAC @ LAL,04/13/2010,2009-10,L,25,4,2,11,18.2,0,2,0.0,0,0,-,4,3,7,1,0,0,3,4,-11
DJ Mbenga,LAL,LAL vs. SAC,04/13/2010,2009-10,W,16,7,3,7,42.9,0,0,-,1,1,100,3,2,5,0,0,1,1,3,1
Jason Thompson,SAC,SAC @ LAL,04/13/2010,2009-10,L,44,19,8,18,44.4,0,2,0.0,3,4,75.0,5,11,16,5,2,0,2,1,-8
Luke Walton,LAL,LAL vs. SAC,04/13/2010,2009-10,W,24,9,4,11,36.4,1,3,33.3,0,0,-,2,0,2,3,0,1,0,0,1
Tyreke Evans,SAC,SAC @ LAL,04/13/2010,2009-10,L,16,10,5,7,71.4,0,0,-,0,0,-,0,1,1,3,1,0,1,3,3
Jon Brockman,SAC,SAC @ LAL,04/13/2010,2009-10,L,12,6,3,5,60.0,0,0,-,0,0,-,2,0,2,1,0,0,0,3,7
Chris Hunter,GSW,GSW vs. UTA,04/13/2010,2009-10,L,21,7,3,5,60.0,0,0,-,1,1,100,0,1,1,2,1,0,2,4,-2
Anthony Tolliver,GSW,GSW vs. UTA,04/13/2010,2009-10,L,45,15,5,15,33.3,1,3,33.3,4,6,66.7,0,9,9,2,0,1,1,0,-12
