Player,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Kyle Lowry,HOU,HOU @ DAL,04/15/2009,2008-09,L,30,15,4,10,40.0,1,3,33.3,6,7,85.7,1,6,7,5,0,0,1,3,-2
Ryan Hollins,DAL,DAL vs. HOU,04/15/2009,2008-09,W,12,4,1,1,100,0,0,-,2,3,66.7,0,1,1,0,0,1,0,4,3
Dirk Nowitzki,DAL,DAL vs. HOU,04/15/2009,2008-09,W,41,30,13,23,56.5,0,0,-,4,6,66.7,0,15,15,2,2,0,1,3,19
Yao Ming,HOU,HOU @ DAL,04/15/2009,2008-09,L,35,23,11,20,55.0,0,0,-,1,1,100,2,7,9,2,1,2,4,4,-10
Brian Cook,HOU,HOU @ DAL,04/15/2009,2008-09,L,1,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,1,0,0,0
Luis Scola,HOU,HOU @ DAL,04/15/2009,2008-09,L,22,5,2,8,25.0,0,0,-,1,2,50.0,2,2,4,1,2,0,0,3,-9
Metta World Peace,HOU,HOU @ DAL,04/15/2009,2008-09,L,35,10,4,13,30.8,0,5,0.0,2,3,66.7,1,4,5,5,0,0,3,5,0
Jason Kidd,DAL,DAL vs. HOU,04/15/2009,2008-09,W,41,11,4,7,57.1,3,3,100,0,0,-,2,8,10,12,0,0,4,3,14
Chuck Hayes,HOU,HOU @ DAL,04/15/2009,2008-09,L,10,0,0,1,0.0,0,0,-,0,0,-,1,1,2,1,0,0,0,0,1
Carl Landry,HOU,HOU @ DAL,04/15/2009,2008-09,L,28,8,4,7,57.1,0,0,-,0,0,-,0,3,3,0,0,1,0,2,-4
James Singleton,DAL,DAL vs. HOU,04/15/2009,2008-09,W,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,2
Von Wafer,HOU,HOU @ DAL,04/15/2009,2008-09,L,21,7,3,10,30.0,0,3,0.0,1,1,100,0,2,2,1,1,0,0,1,-7
Tyronn Lue,ORL,ORL vs. CHA,04/15/2009,2008-09,W,6,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,1,1,0,0,3,1
Raymond Felton,CHA,CHA @ ORL,04/15/2009,2008-09,L,26,13,2,7,28.6,0,2,0.0,9,11,81.8,0,2,2,2,0,0,1,1,-15
Tony Battie,ORL,ORL vs. CHA,04/15/2009,2008-09,W,34,21,9,16,56.3,0,0,-,3,4,75.0,2,7,9,3,2,0,2,2,20
Courtney Lee,ORL,ORL vs. CHA,04/15/2009,2008-09,W,24,3,1,4,25.0,0,2,0.0,1,1,100,0,1,1,1,0,0,0,3,14
D.J. Augustin,CHA,CHA @ ORL,04/15/2009,2008-09,L,42,9,2,9,22.2,0,4,0.0,5,5,100,1,0,1,1,0,0,2,1,-27
Rafer Alston,ORL,ORL vs. CHA,04/15/2009,2008-09,W,24,15,5,8,62.5,3,4,75.0,2,2,100,0,1,1,2,0,0,1,3,14
Gerald Wallace,CHA,CHA @ ORL,04/15/2009,2008-09,L,26,3,1,3,33.3,0,0,-,1,4,25.0,1,9,10,2,1,1,0,2,-15
Marcin Gortat,ORL,ORL vs. CHA,04/15/2009,2008-09,W,32,11,5,9,55.6,0,0,-,1,3,33.3,5,3,8,1,2,1,0,2,15
Dontell Jefferson,CHA,CHA @ ORL,04/15/2009,2008-09,L,29,10,3,5,60.0,1,1,100,3,3,100,1,4,5,4,2,0,1,0,-8
Anthony Johnson,ORL,ORL vs. CHA,04/15/2009,2008-09,W,18,3,1,2,50.0,0,1,0.0,1,2,50.0,0,0,0,4,1,0,1,2,10
Dwight Howard,ORL,ORL vs. CHA,04/15/2009,2008-09,W,24,10,4,10,40.0,0,0,-,2,4,50.0,3,9,12,2,1,3,1,3,14
Vladimir Radmanovic,CHA,CHA @ ORL,04/15/2009,2008-09,L,16,3,1,4,25.0,0,2,0.0,1,2,50.0,0,3,3,2,1,0,3,3,-9
Adonal Foyle,ORL,ORL vs. CHA,04/15/2009,2008-09,W,6,1,0,0,-,0,0,-,1,2,50.0,0,3,3,0,0,2,0,0,1
Sean May,CHA,CHA @ ORL,04/15/2009,2008-09,L,17,2,1,7,14.3,0,0,-,0,1,0.0,2,6,8,1,0,2,1,1,-8
Juwan Howard,CHA,CHA @ ORL,04/15/2009,2008-09,L,10,8,3,5,60.0,0,0,-,2,3,66.7,0,1,1,0,0,0,0,2,-4
JJ Redick,ORL,ORL vs. CHA,04/15/2009,2008-09,W,24,8,3,10,30.0,2,6,33.3,0,0,-,1,3,4,3,0,0,1,1,11
Cartier Martin,CHA,CHA @ ORL,04/15/2009,2008-09,L,6,0,0,2,0.0,0,0,-,0,0,-,0,0,0,1,0,0,0,0,-1
Mickael Pietrus,ORL,ORL vs. CHA,04/15/2009,2008-09,W,38,19,6,16,37.5,4,8,50.0,3,4,75.0,0,3,3,5,0,0,1,3,22
Emeka Okafor,CHA,CHA @ ORL,04/15/2009,2008-09,L,6,2,1,1,100,0,0,-,0,0,-,0,1,1,0,0,0,1,2,-15
Boris Diaw,CHA,CHA @ ORL,04/15/2009,2008-09,L,26,7,3,8,37.5,1,3,33.3,0,0,-,0,3,3,2,0,0,3,2,-15
DeSagana Diop,CHA,CHA @ ORL,04/15/2009,2008-09,L,19,4,2,7,28.6,0,0,-,0,1,0.0,2,2,4,0,0,0,0,3,-9
Nazr Mohammed,CHA,CHA @ ORL,04/15/2009,2008-09,L,17,12,5,10,50.0,0,0,-,2,4,50.0,1,4,5,0,1,2,0,4,1
Jeremy Richardson,ORL,ORL vs. CHA,04/15/2009,2008-09,W,10,7,3,5,60.0,1,1,100,0,0,-,0,4,4,1,0,0,1,0,3
Stephon Marbury,BOS,BOS vs. WAS,04/15/2009,2008-09,W,32,9,4,9,44.4,0,0,-,1,2,50.0,0,3,3,8,1,0,4,4,-2
Eddie House,BOS,BOS vs. WAS,04/15/2009,2008-09,W,28,20,7,12,58.3,6,9,66.7,0,0,-,0,2,2,1,0,0,0,3,11
Juan Dixon,WAS,WAS @ BOS,04/15/2009,2008-09,L,24,3,1,6,16.7,0,1,0.0,1,2,50.0,0,1,1,2,2,0,4,3,-20
Mikki Moore,BOS,BOS vs. WAS,04/15/2009,2008-09,W,27,7,3,6,50.0,0,0,-,1,2,50.0,3,2,5,3,0,0,3,5,8
Nick Young,WAS,WAS @ BOS,04/15/2009,2008-09,L,26,17,4,10,40.0,3,6,50.0,6,6,100,1,0,1,0,1,0,1,0,-4
Leon Powe,BOS,BOS vs. WAS,04/15/2009,2008-09,W,27,18,6,10,60.0,0,0,-,6,7,85.7,3,10,13,2,0,1,2,3,2
JaVale McGee,WAS,WAS @ BOS,04/15/2009,2008-09,L,29,17,7,11,63.6,0,0,-,3,5,60.0,1,1,2,1,1,4,2,4,-14
Glen Davis,BOS,BOS vs. WAS,04/15/2009,2008-09,W,30,21,8,17,47.1,1,2,50.0,4,8,50.0,4,1,5,2,0,0,0,3,0
Javaris Crittenton,WAS,WAS @ BOS,04/15/2009,2008-09,L,24,8,3,8,37.5,0,0,-,2,3,66.7,1,1,2,4,1,0,0,2,12
Gabe Pruitt,BOS,BOS vs. WAS,04/15/2009,2008-09,W,21,7,3,9,33.3,1,4,25.0,0,0,-,0,3,3,6,3,0,1,0,11
Darius Songaila,WAS,WAS @ BOS,04/15/2009,2008-09,L,26,10,5,8,62.5,0,1,0.0,0,0,-,2,6,8,3,2,1,1,4,1
Kendrick Perkins,BOS,BOS vs. WAS,04/15/2009,2008-09,W,13,10,5,6,83.3,0,0,-,0,0,-,1,2,3,1,1,0,2,0,0
Oleksiy Pecherov,WAS,WAS @ BOS,04/15/2009,2008-09,L,29,7,3,10,30.0,0,4,0.0,1,2,50.0,2,8,10,0,0,0,0,5,-3
Caron Butler,WAS,WAS @ BOS,04/15/2009,2008-09,L,41,39,13,20,65.0,4,8,50.0,9,10,90.0,1,6,7,4,2,1,3,5,-11
Tony Allen,BOS,BOS vs. WAS,04/15/2009,2008-09,W,31,15,5,11,45.5,2,3,66.7,3,3,100,0,3,3,3,1,1,1,2,13
Dominic McGuire,WAS,WAS @ BOS,04/15/2009,2008-09,L,40,6,2,4,50.0,0,0,-,2,2,100,0,4,4,1,0,2,3,3,-1
Henry Walker,BOS,BOS vs. WAS,04/15/2009,2008-09,W,22,8,4,5,80.0,0,0,-,0,2,0.0,1,3,4,2,0,0,2,3,-7
Rajon Rondo,BOS,BOS vs. WAS,04/15/2009,2008-09,W,10,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,1,2,4
Will Bynum,DET,DET @ MIA,04/15/2009,2008-09,L,28,16,6,18,33.3,0,3,0.0,4,4,100,1,5,6,2,1,0,1,6,-9
Tayshaun Prince,DET,DET @ MIA,04/15/2009,2008-09,L,9,2,1,2,50.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-5
Michael Beasley,MIA,MIA vs. DET,04/15/2009,2008-09,W,19,22,10,19,52.6,2,3,66.7,0,0,-,1,4,5,0,1,0,1,2,4
Dorell Wright,MIA,MIA vs. DET,04/15/2009,2008-09,W,30,6,3,10,30.0,0,0,-,0,2,0.0,0,10,10,2,0,0,2,3,-2
Mario Chalmers,MIA,MIA vs. DET,04/15/2009,2008-09,W,22,4,1,5,20.0,0,2,0.0,2,2,100,0,2,2,10,0,0,2,1,6
Rodney Stuckey,DET,DET @ MIA,04/15/2009,2008-09,L,35,15,4,12,33.3,0,0,-,7,7,100,1,1,2,5,0,0,3,1,-3
Daequan Cook,MIA,MIA vs. DET,04/15/2009,2008-09,W,31,6,2,7,28.6,1,2,50.0,1,2,50.0,3,3,6,0,0,0,2,1,4
Walter Herrmann,DET,DET @ MIA,04/15/2009,2008-09,L,37,10,4,13,30.8,0,7,0.0,2,2,100,3,4,7,0,0,1,0,2,1
Chris Quinn,MIA,MIA vs. DET,04/15/2009,2008-09,W,31,26,9,13,69.2,5,5,100,3,6,50.0,0,4,4,5,0,0,1,2,0
Joel Anthony,MIA,MIA vs. DET,04/15/2009,2008-09,W,37,4,2,3,66.7,0,0,-,0,0,-,3,2,5,1,0,4,2,5,12
Amir Johnson,DET,DET @ MIA,04/15/2009,2008-09,L,22,4,2,4,50.0,0,0,-,0,3,0.0,0,2,2,0,0,3,0,2,1
Arron Afflalo,DET,DET @ MIA,04/15/2009,2008-09,L,49,13,6,13,46.2,1,2,50.0,0,0,-,2,1,3,3,2,0,1,1,-2
Kwame Brown,DET,DET @ MIA,04/15/2009,2008-09,L,42,17,6,13,46.2,0,0,-,5,8,62.5,3,10,13,1,3,0,1,4,-5
Yakhouba Diawara,MIA,MIA vs. DET,04/15/2009,2008-09,W,21,4,2,5,40.0,0,3,0.0,0,0,-,3,0,3,0,1,0,0,1,2
James Jones,MIA,MIA vs. DET,04/15/2009,2008-09,W,37,13,3,9,33.3,3,6,50.0,4,4,100,0,5,5,1,0,0,1,3,1
Rasheed Wallace,DET,DET @ MIA,04/15/2009,2008-09,L,9,3,1,1,100,1,1,100,0,0,-,0,1,1,0,0,0,0,0,-5
Mark Blount,MIA,MIA vs. DET,04/15/2009,2008-09,W,9,3,1,3,33.3,1,3,33.3,0,0,-,0,2,2,0,0,0,3,0,4
Jamaal Magloire,MIA,MIA vs. DET,04/15/2009,2008-09,W,27,14,6,10,60.0,0,0,-,2,3,66.7,5,4,9,1,0,1,0,4,-1
Jason Maxiell,DET,DET @ MIA,04/15/2009,2008-09,L,33,16,6,11,54.5,0,0,-,4,7,57.1,7,3,10,2,0,0,1,3,-3
Tyrus Thomas,CHI,CHI vs. TOR,04/15/2009,2008-09,L,30,12,6,11,54.5,0,0,-,0,0,-,0,8,8,0,1,3,1,1,-21
Shawn Marion,TOR,TOR @ CHI,04/15/2009,2008-09,W,42,34,15,18,83.3,0,0,-,4,4,100,5,6,11,3,1,0,1,1,11
Chris Bosh,TOR,TOR @ CHI,04/15/2009,2008-09,W,42,21,8,23,34.8,1,3,33.3,4,6,66.7,6,13,19,2,1,0,4,2,14
Jake Voskuhl,TOR,TOR @ CHI,04/15/2009,2008-09,W,6,2,1,1,100,0,0,-,0,0,-,0,1,1,0,0,0,0,0,2
Roko Ukic,TOR,TOR @ CHI,04/15/2009,2008-09,W,12,8,3,6,50.0,0,1,0.0,2,2,100,0,1,1,4,0,0,2,4,6
Joakim Noah,CHI,CHI vs. TOR,04/15/2009,2008-09,L,31,17,8,11,72.7,0,0,-,1,1,100,6,3,9,0,2,0,0,4,-8
John Salmons,CHI,CHI vs. TOR,04/15/2009,2008-09,L,29,5,1,7,14.3,1,2,50.0,2,4,50.0,0,2,2,1,0,0,2,1,-12
Jose Calderon,TOR,TOR @ CHI,04/15/2009,2008-09,W,36,14,6,12,50.0,0,0,-,2,2,100,0,5,5,14,2,0,2,4,5
Jason Kapono,TOR,TOR @ CHI,04/15/2009,2008-09,W,20,9,3,6,50.0,3,6,50.0,0,0,-,0,3,3,0,0,0,0,2,-13
Linton Johnson,CHI,CHI vs. TOR,04/15/2009,2008-09,L,4,2,1,2,50.0,0,1,0.0,0,0,-,0,1,1,0,0,0,0,0,-3
Ben Gordon,CHI,CHI vs. TOR,04/15/2009,2008-09,L,36,23,9,22,40.9,1,5,20.0,4,5,80.0,0,3,3,2,0,0,2,3,-12
Tim Thomas,CHI,CHI vs. TOR,04/15/2009,2008-09,L,19,5,2,5,40.0,1,2,50.0,0,0,-,0,0,0,1,0,0,0,1,14
Patrick O'Bryant,TOR,TOR @ CHI,04/15/2009,2008-09,W,27,9,4,9,44.4,0,0,-,1,2,50.0,3,4,7,0,1,3,1,5,18
Derrick Rose,CHI,CHI vs. TOR,04/15/2009,2008-09,L,43,20,7,14,50.0,0,0,-,6,8,75.0,3,3,6,11,1,2,2,1,-7
Anthony Parker,TOR,TOR @ CHI,04/15/2009,2008-09,W,35,8,2,7,28.6,0,0,-,4,5,80.0,2,6,8,4,0,0,2,2,18
Pops Mensah-Bonsu,TOR,TOR @ CHI,04/15/2009,2008-09,W,5,0,0,4,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,1,-1
Kirk Hinrich,CHI,CHI vs. TOR,04/15/2009,2008-09,L,17,0,0,6,0.0,0,2,0.0,0,0,-,0,0,0,2,2,0,0,4,-1
Brad Miller,CHI,CHI vs. TOR,04/15/2009,2008-09,L,30,14,5,14,35.7,0,2,0.0,4,4,100,2,9,11,3,2,1,0,2,-5
Joey Graham,TOR,TOR @ CHI,04/15/2009,2008-09,W,14,4,2,6,33.3,0,0,-,0,0,-,0,2,2,0,0,0,0,1,-5
Andre Iguodala,PHI,PHI @ CLE,04/15/2009,2008-09,W,47,24,6,11,54.5,2,4,50.0,10,14,71.4,2,6,8,5,2,0,3,0,6
Anderson Varejao,CLE,CLE vs. PHI,04/15/2009,2008-09,L,11,3,1,2,50.0,0,0,-,1,2,50.0,2,3,5,1,0,0,0,1,4
Daniel Gibson,CLE,CLE vs. PHI,04/15/2009,2008-09,L,38,28,12,24,50.0,4,10,40.0,0,0,-,1,2,3,7,2,1,3,5,-8
Andre Miller,PHI,PHI @ CLE,04/15/2009,2008-09,W,44,30,10,18,55.6,1,2,50.0,9,13,69.2,1,0,1,8,3,0,1,3,2
Jawad Williams,CLE,CLE vs. PHI,04/15/2009,2008-09,L,10,8,3,6,50.0,2,5,40.0,0,0,-,1,1,2,0,0,0,1,1,7
Willie Green,PHI,PHI @ CLE,04/15/2009,2008-09,W,20,2,1,4,25.0,0,1,0.0,0,0,-,0,0,0,3,0,0,1,3,-2
Lou Williams,PHI,PHI @ CLE,04/15/2009,2008-09,W,32,19,7,11,63.6,0,0,-,5,6,83.3,0,2,2,0,2,0,2,3,2
Delonte West,CLE,CLE vs. PHI,04/15/2009,2008-09,L,20,7,3,7,42.9,0,0,-,1,1,100,0,0,0,4,0,0,2,1,11
Lorenzen Wright,CLE,CLE vs. PHI,04/15/2009,2008-09,L,35,4,2,6,33.3,0,0,-,0,0,-,2,4,6,0,1,4,3,4,-13
Tarence Kinsey,CLE,CLE vs. PHI,04/15/2009,2008-09,L,25,4,2,5,40.0,0,0,-,0,0,-,0,1,1,2,0,0,1,6,6
Reggie Evans,PHI,PHI @ CLE,04/15/2009,2008-09,W,20,10,4,6,66.7,0,0,-,2,2,100,2,5,7,0,1,0,3,3,-8
Thaddeus Young,PHI,PHI @ CLE,04/15/2009,2008-09,W,37,20,8,14,57.1,0,1,0.0,4,6,66.7,3,6,9,1,3,0,4,1,9
Darnell Jackson,CLE,CLE vs. PHI,04/15/2009,2008-09,L,42,15,6,10,60.0,0,1,0.0,3,3,100,6,2,8,2,2,0,0,5,-5
Theo Ratliff,PHI,PHI @ CLE,04/15/2009,2008-09,W,25,2,1,1,100,0,0,-,0,0,-,2,4,6,0,1,3,0,1,11
Royal Ivey,PHI,PHI @ CLE,04/15/2009,2008-09,W,14,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,-10
Marreese Speights,PHI,PHI @ CLE,04/15/2009,2008-09,W,14,4,1,5,20.0,0,0,-,2,2,100,1,1,2,0,0,0,1,2,4
Wally Szczerbiak,CLE,CLE vs. PHI,04/15/2009,2008-09,L,43,21,8,11,72.7,2,3,66.7,3,4,75.0,1,7,8,8,0,0,1,2,0
Samuel Dalembert,PHI,PHI @ CLE,04/15/2009,2008-09,W,11,0,0,1,0.0,0,0,-,0,0,-,0,1,1,1,0,2,0,1,-9
Sasha Pavlovic,CLE,CLE vs. PHI,04/15/2009,2008-09,L,41,20,9,18,50.0,2,5,40.0,0,2,0.0,1,2,3,2,1,0,5,6,-7
Lamar Odom,LAL,LAL vs. UTA,04/14/2009,2008-09,W,19,16,7,11,63.6,0,1,0.0,2,2,100,0,2,2,4,0,1,0,4,28
Andrew Bynum,LAL,LAL vs. UTA,04/14/2009,2008-09,W,30,22,8,13,61.5,0,0,-,6,7,85.7,2,2,4,3,0,3,4,5,-10
Ronnie Price,UTA,UTA @ LAL,04/14/2009,2008-09,L,6,0,0,0,-,0,0,-,0,0,-,1,0,1,0,0,0,1,0,-10
Sasha Vujacic,LAL,LAL vs. UTA,04/14/2009,2008-09,W,21,15,6,8,75.0,3,4,75.0,0,0,-,0,0,0,3,1,0,1,5,22
Andrei Kirilenko,UTA,UTA @ LAL,04/14/2009,2008-09,L,28,20,6,13,46.2,2,4,50.0,6,6,100,1,2,3,3,4,0,6,4,-16
Jordan Farmar,LAL,LAL vs. UTA,04/14/2009,2008-09,W,17,5,2,7,28.6,1,2,50.0,0,0,-,0,0,0,3,0,0,0,3,-1
Deron Williams,UTA,UTA @ LAL,04/14/2009,2008-09,L,39,25,8,15,53.3,0,3,0.0,9,10,90.0,1,3,4,13,0,0,3,2,-19
Derek Fisher,LAL,LAL vs. UTA,04/14/2009,2008-09,W,16,5,2,5,40.0,1,2,50.0,0,0,-,0,1,1,3,3,0,1,2,1
Kyle Korver,UTA,UTA @ LAL,04/14/2009,2008-09,L,19,9,2,6,33.3,1,4,25.0,4,5,80.0,0,3,3,1,1,0,0,0,-1
Luke Walton,LAL,LAL vs. UTA,04/14/2009,2008-09,W,16,6,3,3,100,0,0,-,0,0,-,1,3,4,5,3,0,1,4,3
Jarron Collins,UTA,UTA @ LAL,04/14/2009,2008-09,L,23,5,2,3,66.7,0,0,-,1,1,100,3,3,6,0,0,0,1,3,-1
Kyrylo Fesenko,UTA,UTA @ LAL,04/14/2009,2008-09,L,6,3,1,2,50.0,0,0,-,1,2,50.0,2,0,2,0,0,0,0,3,5
Josh Powell,LAL,LAL vs. UTA,04/14/2009,2008-09,W,12,2,1,3,33.3,0,0,-,0,0,-,1,2,3,0,1,0,1,0,-9
Kobe Bryant,LAL,LAL vs. UTA,04/14/2009,2008-09,W,26,16,5,11,45.5,1,2,50.0,5,7,71.4,1,0,1,5,2,0,1,3,10
Paul Millsap,UTA,UTA @ LAL,04/14/2009,2008-09,L,23,10,4,5,80.0,0,0,-,2,2,100,0,4,4,2,0,1,1,4,-24
Carlos Boozer,UTA,UTA @ LAL,04/14/2009,2008-09,L,36,16,5,11,45.5,0,0,-,6,9,66.7,3,6,9,1,0,1,2,5,-10
Brevin Knight,UTA,UTA @ LAL,04/14/2009,2008-09,L,9,4,1,2,50.0,0,1,0.0,2,4,50.0,0,1,1,1,1,1,0,1,6
Shannon Brown,LAL,LAL vs. UTA,04/14/2009,2008-09,W,20,9,3,7,42.9,1,1,100,2,2,100,1,2,3,2,0,1,1,0,7
Matt Harpring,UTA,UTA @ LAL,04/14/2009,2008-09,L,17,6,3,7,42.9,0,0,-,0,0,-,0,1,1,2,1,0,0,3,6
Trevor Ariza,LAL,LAL vs. UTA,04/14/2009,2008-09,W,29,9,3,6,50.0,1,1,100,2,2,100,0,3,3,5,0,1,3,3,-2
Ronnie Brewer,UTA,UTA @ LAL,04/14/2009,2008-09,L,33,14,5,11,45.5,0,0,-,4,8,50.0,1,0,1,4,5,0,2,2,-1
Pau Gasol,LAL,LAL vs. UTA,04/14/2009,2008-09,W,35,20,8,12,66.7,0,0,-,4,4,100,1,8,9,6,1,2,3,2,16
Jamaal Magloire,MIA,MIA @ ATL,04/14/2009,2008-09,L,21,6,3,4,75.0,0,0,-,0,0,-,0,4,4,0,0,0,0,3,1
Flip Murray,ATL,ATL vs. MIA,04/14/2009,2008-09,W,36,17,5,20,25.0,1,3,33.3,6,8,75.0,1,1,2,5,2,0,1,2,5
Josh Smith,ATL,ATL vs. MIA,04/14/2009,2008-09,W,12,8,3,4,75.0,0,1,0.0,2,3,66.7,0,2,2,0,0,0,1,1,-5
Marvin Williams,ATL,ATL vs. MIA,04/14/2009,2008-09,W,16,13,4,4,100,1,1,100,4,4,100,1,3,4,1,0,0,1,2,2
Mario Chalmers,MIA,MIA @ ATL,04/14/2009,2008-09,L,19,15,6,10,60.0,3,5,60.0,0,0,-,0,0,0,6,2,0,0,1,3
Dorell Wright,MIA,MIA @ ATL,04/14/2009,2008-09,L,24,7,3,6,50.0,0,0,-,1,2,50.0,2,6,8,0,1,0,3,2,-9
Thomas Gardner,ATL,ATL vs. MIA,04/14/2009,2008-09,W,22,3,1,7,14.3,0,2,0.0,1,2,50.0,0,0,0,1,4,1,1,2,8
Randolph Morris,ATL,ATL vs. MIA,04/14/2009,2008-09,W,9,2,1,2,50.0,0,0,-,0,0,-,0,6,6,0,0,0,0,2,-2
Joel Anthony,MIA,MIA @ ATL,04/14/2009,2008-09,L,27,3,1,1,100,0,0,-,1,4,25.0,3,6,9,2,1,4,1,2,-3
Solomon Jones,ATL,ATL vs. MIA,04/14/2009,2008-09,W,30,4,1,3,33.3,0,0,-,2,4,50.0,3,2,5,1,1,3,3,2,1
Joe Johnson,ATL,ATL vs. MIA,04/14/2009,2008-09,W,14,9,4,7,57.1,1,3,33.3,0,0,-,0,0,0,3,1,0,1,0,-2
James Jones,MIA,MIA @ ATL,04/14/2009,2008-09,L,24,10,3,10,30.0,2,6,33.3,2,2,100,1,1,2,0,0,1,1,2,3
Daequan Cook,MIA,MIA @ ATL,04/14/2009,2008-09,L,35,7,3,12,25.0,1,7,14.3,0,0,-,0,0,0,1,0,0,1,2,2
Speedy Claxton,ATL,ATL vs. MIA,04/14/2009,2008-09,W,7,1,0,2,0.0,0,0,-,1,2,50.0,0,0,0,1,0,0,0,1,6
Yakhouba Diawara,MIA,MIA @ ATL,04/14/2009,2008-09,L,31,2,1,6,16.7,0,4,0.0,0,0,-,0,2,2,3,0,0,0,1,-12
Chris Quinn,MIA,MIA @ ATL,04/14/2009,2008-09,L,29,0,0,9,0.0,0,4,0.0,0,2,0.0,0,1,1,7,2,0,4,2,-5
Othello Hunter,ATL,ATL vs. MIA,04/14/2009,2008-09,W,23,8,4,6,66.7,0,0,-,0,1,0.0,1,5,6,1,1,1,1,3,14
Michael Beasley,MIA,MIA @ ATL,04/14/2009,2008-09,L,24,23,9,15,60.0,1,3,33.3,4,4,100,5,8,13,2,0,2,4,4,7
Mark Blount,MIA,MIA @ ATL,04/14/2009,2008-09,L,6,6,2,5,40.0,2,4,50.0,0,0,-,1,5,6,0,0,0,1,1,3
Al Horford,ATL,ATL vs. MIA,04/14/2009,2008-09,W,19,8,4,8,50.0,0,0,-,0,0,-,1,4,5,0,0,0,2,2,-4
Mike Bibby,ATL,ATL vs. MIA,04/14/2009,2008-09,W,13,5,2,5,40.0,1,2,50.0,0,0,-,1,0,1,2,0,0,1,0,-7
Mario West,ATL,ATL vs. MIA,04/14/2009,2008-09,W,39,3,1,3,33.3,0,0,-,1,2,50.0,1,6,7,3,0,0,0,1,-6
Tony Allen,BOS,BOS @ PHI,04/14/2009,2008-09,W,39,18,8,14,57.1,1,1,100,1,1,100,0,4,4,5,3,1,2,3,7
Glen Davis,BOS,BOS @ PHI,04/14/2009,2008-09,W,34,15,7,13,53.8,0,1,0.0,1,2,50.0,4,1,5,2,2,0,1,3,-3
Marreese Speights,PHI,PHI vs. BOS,04/14/2009,2008-09,L,15,5,2,3,66.7,0,0,-,1,2,50.0,2,3,5,1,0,1,0,1,10
Rajon Rondo,BOS,BOS @ PHI,04/14/2009,2008-09,W,27,11,5,12,41.7,0,1,0.0,1,4,25.0,3,4,7,2,0,0,4,1,1
Leon Powe,BOS,BOS @ PHI,04/14/2009,2008-09,W,17,10,3,5,60.0,0,0,-,4,4,100,2,2,4,1,0,0,0,3,4
Eddie House,BOS,BOS @ PHI,04/14/2009,2008-09,W,25,1,0,7,0.0,0,3,0.0,1,2,50.0,0,3,3,1,3,0,1,2,-3
Thaddeus Young,PHI,PHI vs. BOS,04/14/2009,2008-09,L,29,18,8,16,50.0,1,4,25.0,1,3,33.3,1,2,3,1,3,0,1,3,1
Samuel Dalembert,PHI,PHI vs. BOS,04/14/2009,2008-09,L,34,8,4,7,57.1,0,0,-,0,0,-,4,5,9,0,2,4,1,2,2
Paul Pierce,BOS,BOS @ PHI,04/14/2009,2008-09,W,31,31,12,16,75.0,7,9,77.8,0,0,-,0,0,0,3,2,1,3,3,3
Kendrick Perkins,BOS,BOS @ PHI,04/14/2009,2008-09,W,32,6,3,7,42.9,0,0,-,0,0,-,2,10,12,4,0,4,0,2,-4
Lou Williams,PHI,PHI vs. BOS,04/14/2009,2008-09,L,25,14,4,10,40.0,0,0,-,6,6,100,0,1,1,2,1,0,1,1,2
Theo Ratliff,PHI,PHI vs. BOS,04/14/2009,2008-09,L,10,0,0,1,0.0,0,0,-,0,0,-,0,1,1,0,0,0,0,1,1
Andre Iguodala,PHI,PHI vs. BOS,04/14/2009,2008-09,L,43,25,9,18,50.0,1,4,25.0,6,8,75.0,1,4,5,7,2,1,4,2,-3
Willie Green,PHI,PHI vs. BOS,04/14/2009,2008-09,L,25,11,5,7,71.4,1,2,50.0,0,0,-,0,1,1,1,0,1,1,2,-8
Royal Ivey,PHI,PHI vs. BOS,04/14/2009,2008-09,L,8,0,0,2,0.0,0,1,0.0,0,0,-,0,2,2,0,0,0,0,1,5
Stephon Marbury,BOS,BOS @ PHI,04/14/2009,2008-09,W,23,4,1,2,50.0,1,1,100,1,4,25.0,0,1,1,5,0,0,3,4,1
Mikki Moore,BOS,BOS @ PHI,04/14/2009,2008-09,W,13,4,2,3,66.7,0,0,-,0,0,-,2,3,5,1,0,1,1,2,4
Reggie Evans,PHI,PHI vs. BOS,04/14/2009,2008-09,L,14,2,1,6,16.7,0,0,-,0,0,-,3,2,5,0,0,0,1,4,-6
Andre Miller,PHI,PHI vs. BOS,04/14/2009,2008-09,L,37,15,5,12,41.7,0,1,0.0,5,6,83.3,1,5,6,9,0,0,2,3,-14
Rudy Gay,MEM,MEM @ PHX,04/13/2009,2008-09,L,40,26,9,12,75.0,3,3,100,5,6,83.3,0,3,3,0,1,1,3,5,-17
